Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Method,Month,Year,Quarter
61cf7a2e,2024-01-28 06:00:00,7d5842,Electronics,Laptop,4,232,928,Credit Card,January,2024,1
223d2299,2024-01-28 07:00:00,4b908c,Beauty,Novel,3,459,1377,Upi,January,2024,1
8a3a51f3,2024-01-28 08:00:00,d8b630,Books,Novel,2,295,590,Debit Card,January,2024,1
ddec3dc7,2024-01-28 09:00:00,c4d27b,Electronics,Laptop,4,164,656,Debit Card,January,2024,1
4cc47a61,2024-01-28 10:00:00,59035c,Beauty,Lipstick,4,161,644,Cash,January,2024,1
186a82a2,2024-01-28 11:00:00,10ce2b,Beauty,Lipstick,2,362,724,Credit Card,January,2024,1
c95c486c,2024-01-28 12:00:00,d35b1d,Beauty,Sofa,1,140,140,Upi,January,2024,1
3aa6d5e1,2024-01-28 13:00:00,b8e59b,Home Decor,Sofa,2,32,64,Debit Card,January,2024,1
87ce32cb,2024-01-28 14:00:00,8ad450,Beauty,Novel,2,35,70,Upi,January,2024,1
c5606b3d,2024-01-28 15:00:00,5ad076,Books,Sofa,1,178,178,Cash,January,2024,1
30b00f83,2024-01-28 16:00:00,9df3ae,Home Decor,Laptop,3,142,426,Cash,January,2024,1
cc66756f,2024-01-28 17:00:00,0db9a5,Clothing,Sofa,3,171,513,Upi,January,2024,1
cea2b4b7,2024-01-28 18:00:00,575c46,Clothing,T-Shirt,2,285,570,Upi,January,2024,1
a9781b6a,2024-01-28 19:00:00,550b13,Beauty,Lipstick,4,219,876,Cash,January,2024,1
f4e18848,2024-01-28 20:00:00,575c46,Clothing,Novel,2,252,504,Upi,January,2024,1
250ce85e,2024-01-28 21:00:00,7e3148,Clothing,T-Shirt,4,32,128,Cash,January,2024,1
d43aa941,2024-01-28 22:00:00,60c2f9,Electronics,Laptop,2,180,360,Upi,January,2024,1
f35713d9,2024-01-28 23:00:00,e4b912,Electronics,Novel,3,447,1341,Credit Card,January,2024,1
8469662e,2024-01-29 00:00:00,4ddebc,Electronics,Sofa,2,456,912,Cash,January,2024,1
7440dbc5,2024-01-29 01:00:00,1e8504,Home Decor,Sofa,4,432,1728,Debit Card,January,2024,1
13fc5681,2024-01-29 02:00:00,eb6746,Electronics,Lipstick,3,55,165,Cash,January,2024,1
c5d192f6,2024-01-29 03:00:00,92cbb9,Clothing,Novel,2,103,206,Debit Card,January,2024,1
c56f0b64,2024-01-29 04:00:00,60c508,Books,T-Shirt,4,375,1500,Credit Card,January,2024,1
9a1ed23a,2024-01-29 05:00:00,060b58,Electronics,T-Shirt,2,252,504,Upi,January,2024,1
1c03ede3,2024-01-29 06:00:00,d2a3a2,Books,Novel,3,136,408,Cash,January,2024,1
ebd225d4,2024-01-29 07:00:00,b1a4f4,Electronics,T-Shirt,3,317,951,Debit Card,January,2024,1
ea09fd95,2024-01-29 08:00:00,1322e7,Home Decor,T-Shirt,2,191,382,Debit Card,January,2024,1
549c3239,2024-01-29 09:00:00,eeed0d,Electronics,Novel,4,118,472,Cash,January,2024,1
d2b2abb6,2024-01-29 10:00:00,ae95e4,Clothing,Novel,1,448,448,Upi,January,2024,1
7c921ab0,2024-01-29 11:00:00,a5f9cf,Clothing,T-Shirt,4,128,512,Cash,January,2024,1
4082d555,2024-01-29 12:00:00,a12678,Clothing,Sofa,4,130,520,Debit Card,January,2024,1
ee58a867,2024-01-29 13:00:00,9353e8,Books,Novel,1,241,241,Upi,January,2024,1
e602a85f,2024-01-29 14:00:00,15ba0d,Beauty,Novel,2,97,194,Credit Card,January,2024,1
87d34ebc,2024-01-29 15:00:00,cc8604,Beauty,Lipstick,1,118,118,Credit Card,January,2024,1
58ba12a4,2024-01-29 16:00:00,f5a254,Electronics,Lipstick,4,173,692,Upi,January,2024,1
0fb55fc2,2024-01-29 17:00:00,e69c2c,Electronics,T-Shirt,3,466,1398,Debit Card,January,2024,1
ef14931c,2024-01-29 18:00:00,d19cca,Electronics,Sofa,3,353,1059,Debit Card,January,2024,1
2bfc8bbc,2024-01-29 19:00:00,bf128f,Books,Laptop,3,308,924,Upi,January,2024,1
4a73e192,2024-01-29 20:00:00,c0491a,Clothing,Sofa,4,223,892,Cash,January,2024,1
a6b79d5b,2024-01-29 21:00:00,8dd224,Electronics,Sofa,4,321,1284,Upi,January,2024,1
2e63ba7e,2024-01-29 22:00:00,7d8fb8,Clothing,Novel,4,241,964,Debit Card,January,2024,1
3476eec0,2024-01-29 23:00:00,67f933,Home Decor,Novel,4,324,1296,Upi,January,2024,1
d27b427a,2024-01-30 00:00:00,a9b434,Clothing,Novel,2,198,396,Credit Card,January,2024,1
5ca5de5e,2024-01-30 01:00:00,be0fb8,Beauty,Lipstick,3,411,1233,Debit Card,January,2024,1
ce9fcd8d,2024-01-30 02:00:00,8215fb,Home Decor,Novel,4,65,260,Cash,January,2024,1
6176754e,2024-01-30 03:00:00,1322e7,Beauty,Laptop,4,68,272,Cash,January,2024,1
de1a62d2,2024-01-30 04:00:00,ef1539,Electronics,Laptop,1,274,274,Debit Card,January,2024,1
618116e0,2024-01-30 05:00:00,f96d13,Books,Sofa,4,123,492,Credit Card,January,2024,1
d4cb016d,2024-01-30 06:00:00,b8e59b,Beauty,T-Shirt,1,365,365,Credit Card,January,2024,1
8ea17afc,2024-01-30 07:00:00,1029b3,Clothing,Novel,2,408,816,Debit Card,January,2024,1
d4ed1956,2024-01-30 08:00:00,ac0060,Beauty,Novel,3,444,1332,Credit Card,January,2024,1
d21f0d05,2024-01-30 09:00:00,c8c78f,Home Decor,T-Shirt,1,72,72,Credit Card,January,2024,1
3b8d2b25,2024-01-30 10:00:00,7c6499,Home Decor,Lipstick,2,476,952,Cash,January,2024,1
9b185b2c,2024-01-30 11:00:00,b0af01,Electronics,Laptop,4,262,1048,Debit Card,January,2024,1
88b44b6f,2024-01-30 12:00:00,575c46,Clothing,T-Shirt,2,285,570,Cash,January,2024,1
01a6514d,2024-01-30 13:00:00,381cc6,Beauty,Novel,3,281,843,Credit Card,January,2024,1
d1ea0909,2024-01-30 14:00:00,c91499,Books,T-Shirt,4,317,1268,Upi,January,2024,1
9bc8a12c,2024-01-30 15:00:00,fdbb3f,Electronics,Lipstick,4,78,312,Credit Card,January,2024,1
03b954a8,2024-01-30 16:00:00,5e1657,Electronics,Lipstick,3,11,33,Credit Card,January,2024,1
513e7270,2024-01-30 17:00:00,9e382d,Clothing,Lipstick,2,404,808,Debit Card,January,2024,1
1e55bc2a,2024-01-30 18:00:00,0db9a5,Home Decor,Laptop,3,110,330,Debit Card,January,2024,1
2ec9ee7f,2024-01-30 19:00:00,940c3d,Clothing,Sofa,3,36,108,Upi,January,2024,1
69052a34,2024-01-30 20:00:00,309b59,Clothing,T-Shirt,1,471,471,Cash,January,2024,1
91d0f397,2024-01-30 21:00:00,37f14f,Beauty,Novel,4,454,1816,Credit Card,January,2024,1
852a818c,2024-01-30 22:00:00,346072,Home Decor,Laptop,3,474,1422,Debit Card,January,2024,1
58b0cef3,2024-01-30 23:00:00,4b5844,Clothing,Novel,4,32,128,Debit Card,January,2024,1
28ab81b7,2024-01-31 00:00:00,61e522,Home Decor,Novel,1,360,360,Cash,January,2024,1
74fe9f65,2024-01-31 01:00:00,d83b36,Books,Laptop,2,212,424,Credit Card,January,2024,1
820ccdd3,2024-01-31 02:00:00,a2a17c,Books,Laptop,4,114,456,Upi,January,2024,1
92f14922,2024-01-31 03:00:00,2a9411,Clothing,Laptop,3,367,1101,Cash,January,2024,1
01ac8497,2024-01-31 04:00:00,897d59,Clothing,Sofa,4,37,148,Upi,January,2024,1
de049a34,2024-01-31 05:00:00,cd5300,Clothing,Sofa,2,175,350,Cash,January,2024,1
0d3b3834,2024-01-31 06:00:00,ef06ed,Beauty,Sofa,4,166,664,Upi,January,2024,1
2438d2c7,2024-01-31 07:00:00,9ba44c,Clothing,Sofa,4,413,1652,Debit Card,January,2024,1
e4abf996,2024-01-31 08:00:00,1ad5da,Home Decor,Lipstick,4,352,1408,Debit Card,January,2024,1
301896dd,2024-01-31 09:00:00,40f1ca,Electronics,Novel,4,498,1992,Credit Card,January,2024,1
c0355537,2024-01-31 10:00:00,e6e784,Home Decor,Sofa,2,460,920,Cash,January,2024,1
99f0db10,2024-01-31 11:00:00,e15d65,Electronics,Novel,3,374,1122,Debit Card,January,2024,1
c703d54a,2024-01-31 12:00:00,be0fb8,Electronics,Sofa,4,456,1824,Upi,January,2024,1
e7e52124,2024-01-31 13:00:00,0d28a1,Clothing,T-Shirt,2,385,770,Credit Card,January,2024,1
1497a82f,2024-01-31 14:00:00,3cc777,Electronics,T-Shirt,2,284,568,Cash,January,2024,1
34103a15,2024-01-31 15:00:00,1beced,Books,Lipstick,4,462,1848,Credit Card,January,2024,1
2dce4516,2024-01-31 16:00:00,148b08,Electronics,Sofa,2,50,100,Credit Card,January,2024,1
e98d85e9,2024-01-31 17:00:00,59df81,Clothing,Novel,4,396,1584,Cash,January,2024,1
fcadea01,2024-01-31 18:00:00,1ef710,Home Decor,T-Shirt,3,227,681,Cash,January,2024,1
aa88a291,2024-01-31 19:00:00,916382,Home Decor,Sofa,2,26,52,Cash,January,2024,1
7f52603a,2024-01-31 20:00:00,d8c1d4,Clothing,T-Shirt,4,168,672,Upi,January,2024,1
dc2a4d78,2024-01-31 21:00:00,7064f8,Electronics,Laptop,1,21,21,Debit Card,January,2024,1
72dededf,2024-01-31 22:00:00,73d905,Clothing,Lipstick,2,406,812,Credit Card,January,2024,1
73156ae0,2024-01-31 23:00:00,094a5a,Home Decor,T-Shirt,4,20,80,Upi,January,2024,1
1eeedd27,2024-02-01 00:00:00,811593,Beauty,Sofa,4,179,716,Credit Card,February,2024,1
50efa239,2024-02-01 01:00:00,26c89a,Home Decor,Lipstick,4,134,536,Cash,February,2024,1
9fff64ff,2024-02-01 02:00:00,d07df3,Home Decor,Lipstick,1,78,78,Cash,February,2024,1
a4159103,2024-02-01 03:00:00,9f5492,Home Decor,Sofa,1,89,89,Upi,February,2024,1
19fad6bd,2024-02-01 04:00:00,c11bcd,Clothing,Novel,1,433,433,Credit Card,February,2024,1
abe47b97,2024-02-01 05:00:00,a6b61d,Home Decor,Sofa,1,489,489,Upi,February,2024,1
c0e97f27,2024-02-01 06:00:00,37228a,Books,Sofa,3,220,660,Debit Card,February,2024,1
66ef35a8,2024-02-01 07:00:00,6ca609,Home Decor,Laptop,4,133,532,Debit Card,February,2024,1
9c98972a,2024-02-01 08:00:00,aaf3d9,Books,Lipstick,1,276,276,Credit Card,February,2024,1
aba8a7d2,2024-02-01 09:00:00,8312ef,Books,Sofa,4,499,1996,Cash,February,2024,1
74243e65,2024-02-01 10:00:00,8dd224,Clothing,Lipstick,1,241,241,Cash,February,2024,1
e8d41b77,2024-02-01 11:00:00,1ad5da,Clothing,T-Shirt,2,111,222,Cash,February,2024,1
cb7357ea,2024-02-01 12:00:00,1b2cd5,Books,Lipstick,1,177,177,Credit Card,February,2024,1
fdadbfa7,2024-02-01 13:00:00,f0a89d,Books,Novel,3,113,339,Upi,February,2024,1
15f51499,2024-02-01 14:00:00,20f79d,Clothing,Lipstick,3,94,282,Debit Card,February,2024,1
f21c8db3,2024-02-01 15:00:00,eb54c2,Home Decor,Novel,3,123,369,Cash,February,2024,1
eab31a2e,2024-02-01 16:00:00,f59c2a,Beauty,Laptop,2,35,70,Upi,February,2024,1
98102aa7,2024-02-01 17:00:00,14d85a,Books,T-Shirt,4,93,372,Cash,February,2024,1
c6af575a,2024-02-01 18:00:00,e2494b,Home Decor,Novel,3,411,1233,Debit Card,February,2024,1
a8687b30,2024-02-01 19:00:00,917c1b,Beauty,Sofa,4,281,1124,Upi,February,2024,1
766764b9,2024-02-01 20:00:00,4a2f5b,Books,T-Shirt,4,435,1740,Credit Card,February,2024,1
9bac6c3c,2024-02-01 21:00:00,8936ea,Electronics,Laptop,1,124,124,Credit Card,February,2024,1
197e973e,2024-02-01 22:00:00,13e8e2,Electronics,T-Shirt,3,336,1008,Upi,February,2024,1
c56fff99,2024-02-01 23:00:00,cb2083,Books,Lipstick,4,310,1240,Cash,February,2024,1
cae51ce3,2024-02-02 00:00:00,08728b,Electronics,T-Shirt,3,306,918,Debit Card,February,2024,1
09b2715a,2024-02-02 01:00:00,2e6228,Beauty,Lipstick,1,186,186,Credit Card,February,2024,1
5da4025b,2024-02-02 02:00:00,e948d6,Clothing,T-Shirt,1,54,54,Cash,February,2024,1
e142b950,2024-02-02 03:00:00,80d1dc,Books,Laptop,3,86,258,Credit Card,February,2024,1
a37cfb18,2024-02-02 04:00:00,fd70c5,Beauty,T-Shirt,4,395,1580,Debit Card,February,2024,1
bb9f76e4,2024-02-02 05:00:00,7e3148,Beauty,T-Shirt,2,29,58,Credit Card,February,2024,1
2bb46b72,2024-02-02 06:00:00,847711,Clothing,Lipstick,3,193,579,Cash,February,2024,1
83f00db5,2024-02-02 07:00:00,bbfab4,Clothing,Sofa,4,65,260,Debit Card,February,2024,1
01056c05,2024-02-02 08:00:00,246cc6,Home Decor,Lipstick,2,79,158,Credit Card,February,2024,1
e1fc4104,2024-02-02 09:00:00,36e794,Books,Sofa,1,375,375,Credit Card,February,2024,1
f5f3bc8a,2024-02-02 10:00:00,6776ac,Clothing,Laptop,1,499,499,Cash,February,2024,1
2769c66e,2024-02-02 11:00:00,0ae342,Electronics,T-Shirt,2,126,252,Upi,February,2024,1
a88d445b,2024-02-02 12:00:00,ac54e7,Home Decor,Sofa,2,348,696,Cash,February,2024,1
f51a89d2,2024-02-02 13:00:00,ae70df,Electronics,Lipstick,2,452,904,Debit Card,February,2024,1
08661338,2024-02-02 14:00:00,8e6541,Clothing,Novel,3,121,363,Debit Card,February,2024,1
fdb52d92,2024-02-02 15:00:00,3e7683,Clothing,T-Shirt,3,194,582,Credit Card,February,2024,1
cd761956,2024-02-02 16:00:00,f0c87e,Home Decor,Lipstick,3,179,537,Cash,February,2024,1
5c6fed00,2024-02-02 17:00:00,1b4acc,Beauty,Sofa,4,323,1292,Upi,February,2024,1
93b51081,2024-02-02 18:00:00,dd1d33,Electronics,Novel,4,247,988,Debit Card,February,2024,1
3a0c10f9,2024-02-02 19:00:00,006294,Books,Lipstick,1,116,116,Cash,February,2024,1
e2996336,2024-02-02 20:00:00,630ccf,Home Decor,Laptop,1,321,321,Upi,February,2024,1
7f41e51d,2024-02-02 21:00:00,791f39,Home Decor,Laptop,3,371,1113,Debit Card,February,2024,1
dd109ef2,2024-02-02 22:00:00,f56c4e,Home Decor,Lipstick,3,169,507,Upi,February,2024,1
c4521c84,2024-02-02 23:00:00,346072,Home Decor,Sofa,1,393,393,Debit Card,February,2024,1
37286890,2024-02-03 00:00:00,0cfc2b,Home Decor,T-Shirt,3,21,63,Upi,February,2024,1
82642e7f,2024-02-03 01:00:00,959052,Clothing,Sofa,2,451,902,Credit Card,February,2024,1
e38144a1,2024-02-03 02:00:00,e30430,Electronics,Novel,3,424,1272,Cash,February,2024,1
201cda9c,2024-02-03 03:00:00,1b5abd,Electronics,Lipstick,3,461,1383,Credit Card,February,2024,1
011d3354,2024-02-03 04:00:00,585151,Books,Lipstick,4,318,1272,Credit Card,February,2024,1
031b6298,2024-02-03 05:00:00,ceafe5,Electronics,Sofa,4,436,1744,Credit Card,February,2024,1
6418d2a9,2024-02-03 06:00:00,1cb934,Clothing,T-Shirt,2,241,482,Cash,February,2024,1
85d83882,2024-02-03 07:00:00,a5a354,Beauty,Novel,2,458,916,Upi,February,2024,1
4117cd79,2024-02-03 08:00:00,9e2389,Electronics,T-Shirt,3,142,426,Credit Card,February,2024,1
ea43df7e,2024-02-03 09:00:00,7170d4,Clothing,Laptop,1,286,286,Upi,February,2024,1
be317063,2024-02-03 10:00:00,4627f4,Beauty,Novel,3,381,1143,Cash,February,2024,1
df5cfd66,2024-02-03 11:00:00,2b8bd1,Beauty,Sofa,2,174,348,Debit Card,February,2024,1
5c17ff0c,2024-02-03 12:00:00,83cdef,Beauty,Lipstick,2,97,194,Cash,February,2024,1
aa988028,2024-02-03 13:00:00,54fab6,Home Decor,Laptop,2,304,608,Credit Card,February,2024,1
86ddace5,2024-02-03 14:00:00,56a8d9,Beauty,Lipstick,4,221,884,Upi,February,2024,1
7bc5155a,2024-02-03 15:00:00,e940d4,Clothing,Laptop,2,159,318,Debit Card,February,2024,1
7ae78dd6,2024-02-03 16:00:00,3e1b48,Beauty,Sofa,2,191,382,Cash,February,2024,1
4cc94152,2024-02-03 17:00:00,26b6c9,Books,Sofa,4,223,892,Cash,February,2024,1
5228a4da,2024-02-03 18:00:00,4e1657,Electronics,Laptop,2,454,908,Cash,February,2024,1
c4830b48,2024-02-03 19:00:00,1e2aca,Electronics,Sofa,3,339,1017,Upi,February,2024,1
0ba93fea,2024-02-03 20:00:00,deb177,Clothing,T-Shirt,1,296,296,Upi,February,2024,1
995a123a,2024-02-03 21:00:00,309b59,Books,Laptop,3,275,825,Debit Card,February,2024,1
10f926e1,2024-02-03 22:00:00,90d7c6,Electronics,Novel,3,450,1350,Upi,February,2024,1
27f53062,2024-02-03 23:00:00,c0f584,Home Decor,Sofa,4,393,1572,Debit Card,February,2024,1
ebc1d5bb,2024-02-04 00:00:00,31a237,Electronics,Sofa,2,176,352,Upi,February,2024,1
2a3b85d5,2024-02-04 01:00:00,c87119,Books,Laptop,2,288,576,Debit Card,February,2024,1
8da85cd4,2024-02-04 02:00:00,1dd7b1,Home Decor,Lipstick,4,16,64,Cash,February,2024,1
d759a261,2024-02-04 03:00:00,8ccac6,Books,Novel,4,255,1020,Cash,February,2024,1
942678a2,2024-02-04 04:00:00,36e794,Beauty,Sofa,2,120,240,Credit Card,February,2024,1
c444a201,2024-02-04 05:00:00,00ad60,Beauty,T-Shirt,2,213,426,Cash,February,2024,1
9f875597,2024-02-04 06:00:00,120b0f,Books,Laptop,1,484,484,Cash,February,2024,1
cedc13ca,2024-02-04 07:00:00,a52d97,Clothing,T-Shirt,1,91,91,Credit Card,February,2024,1
a18a70e7,2024-02-04 08:00:00,282154,Clothing,Lipstick,4,29,116,Upi,February,2024,1
6c97514c,2024-02-04 09:00:00,37228a,Electronics,Lipstick,4,66,264,Cash,February,2024,1
16f3e549,2024-02-04 10:00:00,401167,Beauty,Laptop,2,303,606,Upi,February,2024,1
33dc1650,2024-02-04 11:00:00,67e362,Beauty,Lipstick,1,139,139,Upi,February,2024,1
58df66cb,2024-02-04 12:00:00,197942,Clothing,Sofa,3,173,519,Credit Card,February,2024,1
2e5d2454,2024-02-04 13:00:00,e07b6d,Clothing,Laptop,3,244,732,Upi,February,2024,1
492df1f9,2024-02-04 14:00:00,de5c05,Electronics,Sofa,4,54,216,Upi,February,2024,1
513a6e50,2024-02-04 15:00:00,a12651,Beauty,T-Shirt,3,444,1332,Cash,February,2024,1
a05518be,2024-02-04 16:00:00,62990d,Books,Lipstick,4,318,1272,Upi,February,2024,1
4253e56b,2024-02-04 17:00:00,667c1a,Home Decor,Lipstick,2,287,574,Debit Card,February,2024,1
eb8d37f6,2024-02-04 18:00:00,63001a,Books,Lipstick,3,498,1494,Upi,February,2024,1
bfeceb05,2024-02-04 19:00:00,e7a15f,Home Decor,Lipstick,2,180,360,Upi,February,2024,1
a535d77f,2024-02-04 20:00:00,2a9411,Books,Sofa,3,34,102,Debit Card,February,2024,1
4eeee5cd,2024-02-04 21:00:00,0289d3,Electronics,Novel,2,153,306,Cash,February,2024,1
e2d4b58b,2024-02-04 22:00:00,900d8c,Electronics,Lipstick,2,145,290,Cash,February,2024,1
fac28f27,2024-02-04 23:00:00,56b912,Electronics,Novel,3,401,1203,Credit Card,February,2024,1
c0389425,2024-02-05 00:00:00,deb177,Electronics,Sofa,4,484,1936,Credit Card,February,2024,1
59f78b39,2024-02-05 01:00:00,56a8d9,Books,Novel,2,259,518,Upi,February,2024,1
c03c3182,2024-02-05 02:00:00,e098d4,Electronics,Laptop,2,341,682,Credit Card,February,2024,1
1c588bf4,2024-02-05 03:00:00,e15a0f,Clothing,Sofa,1,98,98,Cash,February,2024,1
dd64c638,2024-02-05 04:00:00,aa5ddc,Electronics,Novel,1,465,465,Upi,February,2024,1
8d42691c,2024-02-05 05:00:00,4cc3df,Books,T-Shirt,1,444,444,Credit Card,February,2024,1
a134ffc1,2024-02-05 06:00:00,62a73d,Electronics,Novel,1,150,150,Credit Card,February,2024,1
4d254911,2024-02-05 07:00:00,90a26b,Electronics,Sofa,1,19,19,Credit Card,February,2024,1
5c6c0473,2024-02-05 08:00:00,092c22,Clothing,Sofa,3,413,1239,Credit Card,February,2024,1
b7ea596a,2024-02-05 09:00:00,1d15a4,Home Decor,T-Shirt,2,179,358,Upi,February,2024,1
1bc0fe02,2024-02-05 10:00:00,6730ff,Clothing,T-Shirt,4,184,736,Credit Card,February,2024,1
6038ad2c,2024-02-05 11:00:00,17e1d4,Electronics,Laptop,4,200,800,Credit Card,February,2024,1
18fa55a8,2024-02-05 12:00:00,11e14c,Books,Sofa,4,295,1180,Cash,February,2024,1
2e8b764d,2024-02-05 13:00:00,f3a502,Electronics,Novel,2,466,932,Cash,February,2024,1
dc8524de,2024-02-05 14:00:00,658cee,Home Decor,Novel,1,236,236,Debit Card,February,2024,1
306af021,2024-02-05 15:00:00,8c6e13,Electronics,T-Shirt,1,415,415,Credit Card,February,2024,1
76f72dbe,2024-02-05 16:00:00,09aaef,Beauty,Sofa,2,210,420,Upi,February,2024,1
39d17c71,2024-02-05 17:00:00,e15d65,Clothing,Laptop,2,147,294,Credit Card,February,2024,1
3161aa5e,2024-02-05 18:00:00,99d9cc,Beauty,T-Shirt,4,418,1672,Credit Card,February,2024,1
c6c3aeef,2024-02-05 19:00:00,35c723,Home Decor,T-Shirt,2,63,126,Credit Card,February,2024,1
f12b2d4b,2024-02-05 20:00:00,fa3119,Books,Novel,2,131,262,Debit Card,February,2024,1
b0ed634f,2024-02-05 21:00:00,8588e6,Electronics,Novel,2,141,282,Upi,February,2024,1
2353ff03,2024-02-05 22:00:00,65d18b,Electronics,Lipstick,4,54,216,Credit Card,February,2024,1
806e07e7,2024-02-05 23:00:00,60c2f9,Home Decor,Lipstick,3,234,702,Credit Card,February,2024,1
38fcaa7e,2024-02-06 00:00:00,dcb83b,Clothing,Novel,3,173,519,Cash,February,2024,1
08de6bdb,2024-02-06 01:00:00,df0824,Books,T-Shirt,4,280,1120,Cash,February,2024,1
66ce9acd,2024-02-06 02:00:00,2556f7,Electronics,T-Shirt,2,50,100,Cash,February,2024,1
d0aea58c,2024-02-06 03:00:00,65f7e4,Electronics,Sofa,2,156,312,Upi,February,2024,1
e3f5fded,2024-02-06 04:00:00,d19cca,Beauty,T-Shirt,3,317,951,Upi,February,2024,1
976713bb,2024-02-06 05:00:00,1d15a4,Home Decor,Laptop,3,444,1332,Credit Card,February,2024,1
59d890ed,2024-02-06 06:00:00,360f57,Beauty,Laptop,1,289,289,Credit Card,February,2024,1
f541e7a6,2024-02-06 07:00:00,39f33c,Beauty,T-Shirt,4,400,1600,Cash,February,2024,1
ed46ccaf,2024-02-06 08:00:00,73d905,Beauty,Novel,4,215,860,Credit Card,February,2024,1
3e7a7da3,2024-02-06 09:00:00,ee00cf,Beauty,Lipstick,4,291,1164,Debit Card,February,2024,1
047a8e25,2024-02-06 10:00:00,d9a24a,Books,T-Shirt,1,10,10,Credit Card,February,2024,1
bc55752b,2024-02-06 11:00:00,aea03b,Electronics,Lipstick,3,492,1476,Cash,February,2024,1
95745212,2024-02-06 12:00:00,ad14a2,Beauty,Lipstick,3,414,1242,Credit Card,February,2024,1
36b59709,2024-02-06 13:00:00,5802d9,Clothing,Sofa,1,113,113,Credit Card,February,2024,1
4d9882a3,2024-02-06 14:00:00,e1b97f,Beauty,Lipstick,3,240,720,Upi,February,2024,1
7591a396,2024-02-06 15:00:00,bbfab4,Home Decor,Novel,2,303,606,Cash,February,2024,1
66ff73d1,2024-02-06 16:00:00,ddf97f,Clothing,Novel,3,282,846,Cash,February,2024,1
632436a9,2024-02-06 17:00:00,aea03b,Beauty,Novel,3,274,822,Upi,February,2024,1
4d79106e,2024-02-06 18:00:00,667c1a,Beauty,Lipstick,1,228,228,Credit Card,February,2024,1
b027620b,2024-02-06 19:00:00,d5fa58,Electronics,T-Shirt,1,61,61,Debit Card,February,2024,1
cca6b396,2024-02-06 20:00:00,a76950,Beauty,Laptop,2,245,490,Upi,February,2024,1
9087320f,2024-02-06 21:00:00,11027e,Home Decor,Laptop,2,130,260,Cash,February,2024,1
9bcd4bea,2024-02-06 22:00:00,e07b6d,Beauty,Sofa,2,478,956,Cash,February,2024,1
ea7fec73,2024-02-06 23:00:00,5b826e,Books,Laptop,1,358,358,Cash,February,2024,1
0ca7465d,2024-02-07 00:00:00,1513de,Electronics,Laptop,1,298,298,Upi,February,2024,1
6a89b413,2024-02-07 01:00:00,0db9a5,Beauty,T-Shirt,3,289,867,Upi,February,2024,1
668eed28,2024-02-07 02:00:00,bf128f,Electronics,Sofa,4,259,1036,Upi,February,2024,1
1a0f3ffe,2024-02-07 03:00:00,603fe0,Home Decor,Lipstick,4,30,120,Debit Card,February,2024,1
0f71c9b4,2024-02-07 04:00:00,60c2f9,Beauty,Laptop,1,259,259,Credit Card,February,2024,1
209a3a03,2024-02-07 05:00:00,686e35,Clothing,Novel,1,204,204,Upi,February,2024,1
109af3b4,2024-02-07 06:00:00,d59ff4,Beauty,T-Shirt,4,159,636,Credit Card,February,2024,1
12f02e17,2024-02-07 07:00:00,0db9a5,Books,Lipstick,1,388,388,Cash,February,2024,1
9beff4a3,2024-02-07 08:00:00,73fbf5,Clothing,Novel,2,469,938,Cash,February,2024,1
3cc49ea1,2024-02-07 09:00:00,e1b2b1,Clothing,Laptop,2,151,302,Cash,February,2024,1
c6c8c715,2024-02-07 10:00:00,9ba44c,Clothing,Novel,3,418,1254,Upi,February,2024,1
4795bb15,2024-02-07 11:00:00,24c8e5,Beauty,T-Shirt,1,113,113,Debit Card,February,2024,1
4f93031f,2024-02-07 12:00:00,99d9cc,Beauty,Sofa,3,176,528,Cash,February,2024,1
f5df6ffc,2024-02-07 13:00:00,db7bff,Books,Novel,2,87,174,Upi,February,2024,1
b204a1d8,2024-02-07 14:00:00,a29381,Home Decor,Laptop,2,195,390,Upi,February,2024,1
4dcd6cf9,2024-02-07 15:00:00,c91499,Electronics,Novel,2,306,612,Cash,February,2024,1
2c6f6b71,2024-02-07 16:00:00,1cf4fd,Beauty,T-Shirt,3,326,978,Debit Card,February,2024,1
a5fdb453,2024-02-07 17:00:00,2e7c73,Books,Novel,4,85,340,Upi,February,2024,1
59a55d27,2024-02-07 18:00:00,a89122,Home Decor,Lipstick,1,306,306,Upi,February,2024,1
b4507bc1,2024-02-07 19:00:00,fbf9a8,Clothing,Lipstick,1,276,276,Upi,February,2024,1
3f1292b2,2024-02-07 20:00:00,7df600,Books,Novel,4,264,1056,Debit Card,February,2024,1
96ae4a9c,2024-02-07 21:00:00,d14e0c,Clothing,Sofa,3,273,819,Debit Card,February,2024,1
11ea6731,2024-02-07 22:00:00,90d7c6,Electronics,Sofa,4,272,1088,Credit Card,February,2024,1
e51fd403,2024-02-07 23:00:00,a93bd0,Home Decor,Lipstick,4,145,580,Credit Card,February,2024,1
cbac4798,2024-02-08 00:00:00,1e903c,Home Decor,Laptop,1,61,61,Credit Card,February,2024,1
835855f4,2024-02-08 01:00:00,9e2389,Electronics,Laptop,4,380,1520,Upi,February,2024,1
80b2cde7,2024-02-08 02:00:00,a76950,Clothing,Lipstick,2,71,142,Upi,February,2024,1
c1a6ffd9,2024-02-08 03:00:00,1ad5da,Clothing,Novel,3,291,873,Upi,February,2024,1
